time,open,high,low,close,volume,TRS
1685636526,1865.55,1865.7,1865.5,1865.7,148,49.58314306625475
1685636530,1865.55,1865.55,1865.5,1865.5,880,49.553563610843156
1685636556,1865.5,1865.5,1865.5,1865.5,840,49.36129715066778
1685636559,1865.55,1865.55,1865.5,1865.5,2,49.33911255910908
1685636562,1865.55,1865.55,1865.5,1865.5,6002,49.31692796755039
1685636589,1865.55,1865.55,1865.55,1865.55,301,49.11726664352213
1685636596,1865.55,1865.55,1865.55,1865.55,15,49.06550259655184
1685636617,1866.0,1866.0,1865.55,1865.55,2324,48.91021045564096
1685636635,1866.0,1866.0,1865.95,1865.95,2,48.777102906288775
1685636636,1866.0,1866.0,1866.0,1866.0,59,48.76970804243588
1685636669,1865.55,1865.95,1865.5,1865.95,8395,48.525677535290214
1685636670,1865.55,1865.55,1865.55,1865.55,2,48.51828267143732
1685636699,1865.55,1865.55,1865.55,1865.55,23,48.30383161970326
1685636714,1865.55,1865.55,1865.55,1865.55,2,48.19290866190977
1685636750,1865.5,1865.5,1865.5,1865.5,2,47.92669356320542
1685636755,1865.55,1865.55,1865.5,1865.5,2,47.88971924394092
1685636760,1865.55,1865.55,1865.55,1865.55,1815,47.85274492467643
1685636765,1866.0,1866.0,1865.95,1865.95,2,47.817995466326565
1685636766,1865.75,1865.75,1865.7,1865.7,2,47.81104557465659
1685636775,1865.6,1865.65,1865.55,1865.65,3,47.74849654962684
1685636776,1865.4,1865.55,1865.35,1865.55,7386,47.741546657956874
1685636777,1865.4,1865.4,1865.35,1865.35,102,47.7345967662869
1685636782,1864.8,1865.35,1864.75,1865.35,7450,47.699847307937034
1685636783,1864.8,1864.8,1864.75,1864.75,17,47.692897416267066
1685636789,1864.5,1864.8,1864.5,1864.8,365,47.65119806624723
1685636790,1864.55,1864.55,1864.5,1864.5,2,47.64424817457726
1685636819,1864.35,1864.35,1864.3,1864.3,2,47.44270131614806
1685636823,1864.35,1864.35,1864.35,1864.35,534,47.41490174946817
1685636844,1864.75,1864.75,1864.7,1864.7,2,47.268954024398745
1685636852,1864.45,1864.45,1864.4,1864.4,2,47.21335489103897
1685636872,1864.9,1864.9,1864.45,1864.45,407,47.07435705763952
1685636880,1864.7,1864.9,1864.65,1864.85,4,47.01875792427974
1685636883,1864.45,1864.45,1864.4,1864.4,2,46.92750227120972
1685636895,1864.25,1864.25,1864.2,1864.2,2,46.56247965892963
1685636927,1864.2,1864.2,1864.2,1864.2,595,45.589086026182734
1685636935,1864.25,1864.25,1864.2,1864.2,2,45.34573761799601
1685636962,1864.05,1864.2,1864.0,1864.2,119,44.524436740365815
1685636965,1864.0,1864.0,1864.0,1864.0,50,44.43318108729579
1685636966,1864.05,1864.05,1864.0,1864.0,2,44.40276253627246
1685637006,1864.05,1864.05,1864.05,1864.05,2,43.18602049533884
1685637027,1864.05,1864.05,1864.05,1864.05,689,42.54723092384869
1685637034,1864.55,1864.55,1864.55,1864.55,2500,42.3343010666853
1685637040,1864.6,1864.6,1864.6,1864.6,8003,42.151789760545256
1685637041,1865.05,1865.05,1865.05,1865.05,20,42.12137120952192
1685637049,1865.05,1865.05,1865.0,1865.0,2,41.87802280133519
1685637053,1865.05,1865.05,1865.05,1865.05,9325,41.756348597241825
1685637080,1864.2,1865.0,1864.15,1865.0,57181,40.93504771961163
1685637086,1864.05,1864.1,1864.0,1864.05,4,40.752536413471596
1685637100,1863.75,1864.0,1863.7,1864.0,842,40.326676699144826
1685637101,1863.65,1863.65,1863.6,1863.6,2,40.29625814812149
1685637104,1863.65,1863.65,1863.6,1863.6,2002,40.20500249505147
1685637105,1863.55,1863.6,1863.5,1863.6,36800,40.17458394402813
1685637111,1863.35,1863.5,1863.3,1863.5,548,39.992072637888086
1685637114,1863.15,1863.15,1863.1,1863.15,27,39.900816984818064
1685637120,1862.3,1863.1,1862.3,1863.1,104916,39.71830567867802
1685637121,1862.3,1862.35,1862.3,1862.35,35,39.69640876980701
1685637124,1862.35,1862.35,1862.3,1862.3,2,39.63071804319397
1685637131,1862.15,1862.25,1862.1,1862.25,3,39.4774396810969
1685637132,1862.15,1862.15,1862.15,1862.15,10,39.45554277222588
1685637142,1862.15,1862.15,1862.15,1862.15,420,39.23657368351577
1685637146,1862.65,1862.65,1862.15,1862.15,546,39.14898604803172
1685637147,1862.75,1862.75,1862.75,1862.75,10,39.12708913916072
1685637149,1862.7,1862.7,1862.7,1862.7,443,39.08329532141869
1685637150,1862.9,1862.9,1862.9,1862.9,10,39.06139841254768
1685637153,1862.8,1862.9,1862.75,1862.85,6,38.99570768593465
1685637183,1862.85,1862.85,1862.85,1862.85,381,38.33880041980431
1685637190,1863.0,1863.0,1862.95,1862.95,2,38.18552205770723
1685637236,1862.4,1862.95,1862.35,1862.95,438,37.17826424964071
1685637240,1862.4,1862.4,1862.35,1862.35,3,37.09067661415666
1685637250,1862.05,1862.35,1862.0,1862.35,475,37.149262132043454
1685637252,1861.85,1862.0,1861.8,1862.0,46537,37.16097923562081
1685637255,1862.15,1862.15,1862.1,1862.1,2,37.178554890986845
1685637261,1861.85,1861.85,1861.8,1861.8,933,37.213706201718914
1685637262,1861.8,1861.8,1861.75,1861.75,2,37.2195647535076
1685637270,1861.8,1861.8,1861.75,1861.75,5415,37.26643316781702
1685637278,1861.7,1861.7,1861.65,1861.65,2,37.31330158212645
1685637282,1861.45,1861.65,1861.4,1861.65,53,37.336735789281164
1685637287,1861.45,1861.45,1861.4,1861.4,252,37.366028548224556
1685637289,1861.4,1861.4,1861.35,1861.4,1136,37.37774565180191
1685637290,1861.35,1861.35,1861.3,1861.3,2,37.38360420359059
1685637292,1861.45,1861.45,1861.45,1861.45,2220,37.39532130716795
1685637293,1861.5,1861.5,1861.45,1861.5,865,37.401179858956624
1685637294,1861.5,1861.5,1861.45,1861.45,1772,37.4070384107453
1685637298,1861.5,1861.5,1861.45,1861.45,4352,37.43047261790002
1685637302,1861.45,1861.45,1861.4,1861.4,2,37.45390682505473
1685637303,1861.25,1861.4,1861.2,1861.4,2251,37.45976537684341
1685637304,1861.25,1861.25,1861.25,1861.25,10,37.465623928632084
1685637307,1861.25,1861.25,1861.25,1861.25,40000,37.48319958399812
1685637315,1861.45,1861.45,1861.45,1861.45,1298,37.53006799830755
1685637316,1861.65,1861.65,1861.65,1861.65,10,37.53592655009623
1685637326,1861.65,1861.65,1861.65,1861.65,391,37.59451206798302
1685637327,1861.95,1861.95,1861.95,1861.95,8,37.600370619771695
1685637330,1862.15,1862.15,1862.1,1862.1,3511,37.617946275137726
1685637332,1862.05,1862.15,1862.0,1862.1,4,37.62966337871508
1685637368,1862.5,1862.5,1862.5,1862.5,110,37.840571243107505
1685637370,1862.55,1862.55,1862.55,1862.55,1480,37.852288346684865
1685637381,1862.6,1862.6,1862.6,1862.6,876,37.91673241636033
1685637382,1862.6,1862.6,1862.55,1862.55,2,37.92259096814901
1685637398,1862.35,1862.55,1862.3,1862.55,5400,38.01632779676787
1685637402,1862.2,1862.2,1862.15,1862.2,3,38.039762003922576
1685637410,1862.1,1862.15,1862.05,1862.1,4,38.086630418232005
1685637411,1862.05,1862.05,1862.0,1862.0,2,38.09248897002068
1685637417,1862.3,1862.3,1862.3,1862.3,13050,38.12764028075276
1685637426,1862.35,1862.35,1862.3,1862.3,2,38.180367246850864
1685637437,1862.05,1862.3,1862.05,1862.3,13331,38.244811316526324
1685637438,1862.1,1862.1,1862.05,1862.05,2,38.250669868315
1685637475,1862.05,1862.05,1862.05,1862.05,353,38.4674362844961
1685637483,1862.0,1862.05,1862.0,1862.0,15150,38.51430469880553
1685637484,1861.65,1861.65,1861.6,1861.6,2,38.52016325059421
1685637497,1861.15,1861.6,1861.1,1861.6,10,38.59632442384703
1685637498,1861.15,1861.15,1861.1,1861.15,15,38.60218297563571
1685637500,1861.15,1861.15,1861.1,1861.1,1734,38.61390007921307
1685637539,1860.9,1861.1,1860.85,1861.1,15786,38.84238359897152
1685637540,1860.65,1860.9,1860.6,1860.9,21935,38.8482421507602
1685637543,1860.65,1860.65,1860.65,1860.65,384,38.98204687187307
1685637545,1861.1,1861.1,1861.1,1861.1,14,39.07125001928165
1685637546,1860.9,1861.1,1860.85,1861.05,4,39.11585159298593
1685637571,1861.05,1861.05,1861.0,1861.0,2,40.230890935593166
1685637578,1861.2,1861.2,1861.2,1861.2,12,40.543101951523184
1685637582,1861.2,1861.2,1861.15,1861.15,2,40.72150824634035
1685637593,1861.2,1861.2,1861.2,1861.2,1215,41.212125557087525
1685637601,1861.5,1861.5,1861.45,1861.45,2,41.568938146721834
1685637602,1861.5,1861.5,1861.5,1861.5,1,41.61353972042613
1685637619,1861.5,1861.5,1861.5,1861.5,381,42.37176647339904
1685637627,1861.9,1861.9,1861.5,1861.5,345,42.72857906303335
1685637642,1862.2,1862.2,1862.15,1862.15,2,43.397602668597685
1685637706,1861.7,1862.15,1861.65,1862.15,2319,46.25210338567219
1685637722,1861.45,1861.65,1861.4,1861.65,610,46.96572856494082
1685637728,1861.0,1861.25,1860.95,1861.2,12,47.23333800716655
1685637742,1860.75,1860.8,1860.7,1860.8,400,47.8577600390266
1685637757,1860.75,1860.75,1860.75,1860.75,841,48.526783644590935
1685637762,1861.35,1861.35,1861.35,1861.35,2399,48.749791513112385
1685637767,1861.65,1861.65,1861.65,1861.65,100,48.97279938163383
1685637770,1861.65,1861.65,1861.6,1861.6,2,49.1066041027467
1685637774,1861.45,1861.45,1861.4,1861.4,2,49.28501039756385
1685637777,1860.9,1860.9,1860.85,1860.85,2,49.41881511867672
1685637781,1860.9,1860.9,1860.9,1860.9,1,49.59722141349388
1685637789,1860.9,1860.9,1860.9,1860.9,100,49.954034003128186
1685637796,1860.9,1860.9,1860.9,1860.9,100,50.26624501905821
1685637813,1860.9,1860.9,1860.9,1860.9,100,51.02447177203113
1685637817,1861.05,1861.05,1861.0,1861.0,2,51.202878066848285
1685637819,1861.0,1861.0,1861.0,1861.0,804,51.29208121425687
1685637820,1860.75,1860.75,1860.7,1860.7,2,51.33668278796115
1685637834,1861.0,1861.0,1861.0,1861.0,381,51.9611048198212
1685637836,1861.05,1861.2,1861.0,1861.15,4,52.05030796722977
1685637859,1861.05,1861.05,1861.05,1861.05,402,53.07614416242843
1685637884,1861.3,1861.3,1861.25,1861.25,2,54.19118350503565
1685637886,1861.25,1861.25,1861.25,1861.25,409,54.280386652444236
1685637920,1861.05,1861.05,1861.0,1861.0,5002,55.79684015839006
1685637922,1861.05,1861.05,1861.05,1861.05,1,55.88604330579864
1685637977,1861.05,1861.05,1861.0,1861.0,2485,58.33912985953454
1685637978,1860.85,1861.0,1860.8,1861.0,1302,58.38373143323882
1685637984,1860.8,1860.8,1860.8,1860.8,1010,58.65134087546456
1685637989,1860.85,1860.85,1860.85,1860.85,882,58.874348743986005
1685637996,1861.35,1861.35,1861.0,1861.0,771,59.18655975991603
1685637997,1860.95,1860.95,1860.9,1860.9,2,59.23116133362032
1685638003,1861.25,1861.25,1861.25,1861.25,387,59.498770775846054
1685638071,1861.6,1861.6,1861.6,1861.6,2,62.531677787737706
1685638092,1861.65,1861.65,1861.65,1861.65,1500,63.46831083552779
1685638106,1861.85,1861.85,1861.85,1861.85,348,64.09273286738784
1685638110,1862.2,1862.2,1862.1,1862.1,9857,64.27113916220499
1685638113,1862.2,1862.2,1862.15,1862.15,2,64.40494388331786
1685638132,1862.2,1862.2,1862.2,1862.2,1000,65.25237378369935
1685638177,1862.35,1862.35,1862.3,1862.3,1300,67.25944460039236
1685638178,1862.5,1862.5,1862.45,1862.45,2,67.30404617409664
1685638207,1862.95,1862.95,1862.6,1862.6,10036,68.59749181152102
1685638214,1862.95,1862.95,1862.95,1862.95,15,68.90970282745106
1685638219,1863.0,1863.0,1862.95,1862.95,2,69.13271069597249
1685638282,1863.1,1863.1,1863.0,1863.0,4749,71.94260983934271
1685638285,1863.5,1863.5,1863.5,1863.5,6300,72.07641456045558
1685638288,1864.0,1864.0,1864.0,1864.0,10,72.21021928156844
1685638290,1864.0,1864.0,1864.0,1864.0,46,72.29942242897704
1685638292,1864.5,1864.5,1864.5,1864.5,20,72.3886255763856
1685638298,1865.9,1865.9,1865.0,1865.0,367,72.65623501861134
1685638299,1865.85,1865.85,1865.85,1865.85,1,72.70083659231562
1685638301,1868.05,1868.05,1866.0,1866.0,317315,72.79003973972421
1685638302,1869.5,1869.5,1868.1,1868.1,49874,72.83464131342849
1685638303,1871.6,1871.85,1869.5,1869.5,402508,72.87924288713279
1685638304,1871.3,1872.8,1871.25,1871.85,404880,72.92384446083707
1685638305,1871.3,1872.05,1870.95,1871.15,112174,72.96844603454136
1685638306,1871.25,1871.3,1871.25,1871.25,15265,73.01304760824566
1685638307,1871.25,1871.6,1871.25,1871.25,22,73.05764918194994
1685638308,1872.15,1872.2,1871.55,1871.55,1868,73.10225075565423
1685638309,1872.65,1872.65,1872.2,1872.2,131,73.14685232935852
1685638310,1873.2,1873.5,1872.6,1872.6,26594,73.19145390306281
1685638311,1871.8,1873.2,1871.8,1873.15,14177,73.23605547676709
1685638312,1872.75,1872.8,1871.8,1871.8,80971,73.28065705047138
1685638313,1872.4,1872.8,1872.35,1872.8,7,73.32525862417567
1685638314,1871.6,1872.25,1871.55,1872.2,404,73.36986019787997
1685638315,1872.05,1872.1,1871.55,1871.6,20,73.41446177158426
1685638316,1871.75,1872.1,1871.7,1872.1,22,73.45906334528854
1685638317,1871.55,1871.7,1871.55,1871.7,387,73.50366491899284
1685638318,1871.15,1871.6,1871.1,1871.55,3237,73.54826649269712
1685638319,1870.75,1871.1,1870.7,1871.1,2778,73.59286806640141
1685638320,1870.4,1870.75,1870.35,1870.7,17164,73.6374696401057
1685638321,1871.25,1871.3,1870.35,1870.35,9107,73.72878766850764
1685638322,1871.85,1871.9,1871.55,1871.6,67,73.82010569690958
1685638323,1871.85,1871.9,1871.85,1871.9,2,73.91142372531152
1685638324,1872.7,1872.75,1871.6,1871.65,5078,74.00274175371345
1685638325,1872.3,1872.75,1872.25,1872.7,12,74.09405978211541
1685638327,1872.25,1872.3,1872.25,1872.25,4,74.27669583891928
1685638328,1872.3,1872.3,1872.25,1872.25,2,74.36801386732122
1685638329,1872.4,1872.4,1872.0,1872.0,6745,74.45933189572315
1685638330,1872.05,1872.75,1871.85,1872.05,75630,74.5506499241251
1685638331,1873.75,1873.8,1872.0,1872.0,49000,74.64196795252704
1685638332,1874.9,1875.3,1873.8,1873.8,138340,74.73328598092897
1685638333,1874.35,1875.0,1874.0,1874.95,24129,74.82460400933093
1685638334,1874.05,1874.6,1874.0,1874.0,166,74.91592203773286
1685638335,1873.6,1873.8,1873.2,1873.75,6950,75.0072400661348
1685638336,1873.65,1873.7,1873.6,1873.6,10,75.09855809453674
1685638337,1875.75,1875.8,1873.7,1873.7,2092,75.18987612293867
1685638338,1876.5,1876.65,1875.75,1875.8,11914,75.28119415134061
1685638339,1875.5,1876.55,1875.5,1876.5,25328,75.37251217974256
1685638340,1875.15,1875.85,1875.15,1875.6,18322,75.46383020814449
1685638341,1874.35,1875.1,1874.3,1875.05,2417,75.55514823654644
1685638342,1875.5,1875.55,1874.3,1874.35,79,75.64646626494837
1685638343,1876.15,1876.2,1875.5,1875.55,4566,75.73778429335032
1685638344,1875.35,1876.2,1875.3,1876.2,10,75.82910232175226
1685638345,1875.05,1875.3,1875.05,1875.3,132,75.92042035015419
1685638346,1875.1,1875.1,1874.75,1875.05,109,76.01173837855613
1685638347,1874.25,1875.3,1874.2,1875.15,113,76.10305640695807
1685638348,1874.05,1874.25,1874.0,1874.25,7,76.19437443536
1685638349,1873.75,1874.05,1873.75,1874.05,114,76.28569246376196
1685638350,1873.75,1874.35,1873.75,1874.3,14706,76.37701049216389
1685638351,1873.8,1873.9,1873.75,1873.8,10,76.46832852056582
1685638352,1873.25,1873.75,1873.2,1873.75,571,76.55964654896778
1685638353,1873.55,1873.65,1873.2,1873.25,5,76.6509645773697
1685638354,1873.15,1873.2,1873.1,1873.15,8,76.74228260577165
1685638355,1874.05,1874.1,1873.1,1873.15,42784,76.83360063417359
1685638356,1873.55,1874.1,1873.5,1874.05,20,76.92491866257552
1685638357,1873.35,1873.4,1873.35,1873.35,10,77.01623669097746
1685638358,1873.75,1873.8,1873.35,1873.35,379,77.10755471937941
1685638359,1873.6,1874.0,1873.6,1873.8,2509,77.19887274778134
1685638360,1873.2,1873.65,1873.15,1873.6,18,77.2901907761833
1685638361,1873.5,1873.5,1873.15,1873.2,6,77.38150880458522
1685638362,1873.15,1873.2,1873.1,1873.15,4,77.47282683298717
1685638363,1873.15,1873.15,1873.1,1873.15,6,77.56414486138911
1685638365,1872.8,1873.1,1872.75,1873.1,100046,77.74678091819298
1685638366,1872.8,1872.8,1872.8,1872.8,10,77.83809894659493
1685638367,1872.45,1872.75,1872.4,1872.75,1223,77.92941697499685
1685638369,1872.25,1872.45,1872.2,1872.45,1079,78.11205303180074
1685638370,1872.25,1872.25,1872.25,1872.25,11,78.20337106020268
1685638371,1872.2,1872.25,1872.2,1872.25,3490,78.29468908860463
1685638372,1872.2,1872.25,1872.2,1872.2,1014,78.38600711700656
1685638373,1872.25,1872.25,1872.2,1872.2,6,78.4773251454085
1685638374,1872.25,1872.25,1872.2,1872.25,4,78.56864317381044
1685638375,1872.65,1872.65,1872.2,1872.25,12,78.65996120221237
1685638376,1872.45,1872.45,1872.4,1872.4,2,78.75127923061433
1685638377,1872.7,1872.75,1872.4,1872.4,2348,78.84259725901626
1685638378,1872.45,1872.75,1872.4,1872.7,4,78.9339152874182
1685638379,1872.05,1872.4,1872.0,1872.4,2294,79.02523331582015
1685638380,1872.05,1872.05,1872.05,1872.05,16,79.11655134422207
1685638381,1872.3,1872.35,1872.0,1872.05,4,79.07764765100728
1685638382,1872.05,1872.35,1872.0,1872.3,51,79.03874395779246
1685638383,1872.0,1872.05,1872.0,1872.05,6,78.99984026457767
1685638384,1872.25,1872.3,1872.25,1872.3,2,78.96093657136285
1685638385,1872.25,1872.3,1872.25,1872.25,6,78.92203287814804
1685638386,1872.05,1872.3,1872.0,1872.25,4,78.88312918493324
1685638389,1872.05,1872.05,1872.05,1872.05,22,78.76641810528882
1685638394,1872.05,1872.05,1872.0,1872.0,322,78.57189963921479
1685638395,1872.25,1872.7,1872.1,1872.1,394,78.53299594599999
1685638396,1873.05,1873.1,1872.6,1872.65,14918,78.49409225278517
1685638397,1873.05,1873.1,1873.05,1873.1,122,78.45518855957036
1685638398,1873.05,1873.1,1873.05,1873.1,2004,78.41628486635555
1685638400,1872.65,1873.1,1872.65,1873.1,6,78.33847747992594
1685638401,1873.0,1873.0,1873.0,1873.0,1,78.29957378671114
1685638402,1873.75,1873.8,1873.05,1873.05,11234,78.26067009349633
1685638404,1875.1,1875.1,1873.8,1873.8,6147,78.18286270706672
1685638405,1874.7,1875.1,1874.65,1875.1,290,78.14395901385191
1685638406,1874.4,1874.45,1874.4,1874.45,3,78.10505532063709
1685638407,1874.15,1874.45,1874.15,1874.4,8,78.0661516274223
1685638408,1874.6,1874.65,1874.15,1874.15,9,78.02724793420748
1685638409,1875.0,1875.05,1875.0,1875.05,4,77.98834424099269
1685638411,1875.05,1875.05,1875.0,1875.0,2,77.91053685456308
1685638412,1875.0,1875.05,1875.0,1875.05,2,77.87163316134826
1685638413,1875.25,1875.3,1875.05,1875.05,4000,77.83272946813346
1685638414,1875.75,1875.75,1875.25,1875.25,660,77.79382577491864
1685638415,1875.75,1875.8,1875.75,1875.75,5,77.75492208170385
1685638416,1875.1,1875.8,1875.1,1875.75,17,77.71601838848903
1685638417,1875.5,1875.55,1875.5,1875.55,2,77.67711469527423
1685638418,1875.8,1875.85,1875.55,1875.55,117,77.63821100205942
1685638419,1876.25,1876.3,1875.85,1875.85,8,77.59930730884462
1685638421,1876.85,1878.3,1876.25,1876.25,1725628,77.521499922415
1685638422,1877.05,1877.05,1876.9,1876.9,1280,77.4825962292002
1685638423,1876.7,1877.0,1876.65,1877.0,390,77.44369253598539
1685638424,1876.05,1876.7,1876.05,1876.65,2717,77.40478884277059
1685638425,1875.65,1876.1,1875.6,1876.1,1284,77.36588514955577
1685638426,1875.3,1875.65,1875.25,1875.6,30,77.32698145634096
1685638427,1875.25,1875.3,1875.25,1875.25,29,77.28807776312615
1685638428,1875.4,1875.45,1875.25,1875.25,77758,77.24917406991135
1685638429,1875.45,1875.45,1875.4,1875.45,13892,77.21027037669654
1685638430,1875.4,1875.45,1875.4,1875.45,2,77.17136668348174
1685638431,1875.2,1875.45,1875.15,1875.4,4116,77.13246299026693
1685638432,1875.3,1875.35,1875.15,1875.2,4,77.09355929705212
1685638436,1875.5,1875.55,1875.35,1875.35,137342,76.93794452419289
1685638437,1875.55,1875.55,1875.5,1875.55,757,76.8990408309781
1685638438,1875.35,1875.35,1875.3,1875.3,10,76.86013713776327
1685638439,1875.3,1875.35,1875.3,1875.3,146,76.82123344454848
1685638440,1875.55,1875.55,1875.5,1875.55,6,76.78232975133366
1685638441,1875.5,1875.55,1875.5,1875.55,2,76.79945181708067
1685638442,1875.6,1875.65,1875.55,1875.55,1535,76.81657388282765
1685638443,1875.65,1875.65,1875.6,1875.6,6,76.83369594857464
1685638444,1875.35,1875.35,1875.3,1875.3,2,76.85081801432165
1685638445,1875.15,1875.3,1875.1,1875.3,622,76.86794008006865
1685638453,1874.7,1875.1,1874.55,1875.1,63,77.00491660604459
1685638454,1874.75,1874.75,1874.7,1874.7,2,77.02203867179158
1685638455,1874.6,1874.6,1874.55,1874.55,2,77.03916073753857
1685638457,1874.7,1874.75,1874.55,1874.6,4,77.07340486903257
1685638458,1874.6,1874.75,1874.55,1874.7,4,77.09052693477955
1685638462,1873.8,1874.55,1873.75,1874.55,9893,77.15901519776753
1685638463,1873.8,1873.85,1873.75,1873.8,4,77.17613726351452
1685638464,1873.85,1873.85,1873.8,1873.8,2,77.19325932926151
1685638465,1873.85,1873.85,1873.85,1873.85,2283,77.21038139500851
1685638466,1873.8,1873.85,1873.75,1873.8,151,77.2275034607555
1685638467,1873.5,1873.75,1873.45,1873.75,2100,77.24462552650249
1685638468,1873.5,1873.5,1873.45,1873.45,42,77.26174759224949
1685638469,1873.5,1873.5,1873.5,1873.5,250,77.27886965799648
1685638470,1873.35,1873.35,1873.3,1873.3,2,77.29599172374347
1685638472,1873.35,1873.35,1873.3,1873.35,4,77.33023585523746
1685638473,1872.8,1873.3,1872.75,1873.3,939,77.34735792098445
1685638474,1872.9,1872.95,1872.75,1872.8,79,77.36447998673145
1685638475,1872.9,1872.95,1872.9,1872.95,12,77.38160205247844
1685638476,1873.15,1873.2,1872.95,1873.0,341,77.39872411822543
1685638477,1873.15,1873.2,1873.15,1873.2,5631,77.41584618397243
1685638481,1873.65,1873.7,1873.2,1873.2,10016,77.4843344469604
1685638482,1873.7,1873.7,1873.65,1873.65,2,77.50145651270739
1685638483,1873.35,1873.4,1873.35,1873.4,4,77.5185785784544
1685638484,1873.55,1873.6,1873.4,1873.4,4548,77.53570064420138
1685638485,1873.6,1873.6,1873.55,1873.55,2,77.55282270994837
1685638486,1873.85,1873.9,1873.55,1873.55,108,77.56994477569538
1685638487,1873.85,1873.9,1873.85,1873.9,64,77.58706684144236
1685638488,1873.9,1873.9,1873.85,1873.85,2,77.60418890718935
1685638489,1873.9,1873.9,1873.85,1873.85,30,77.62131097293636
1685638490,1873.75,1873.75,1873.7,1873.7,2,77.63843303868335
1685638491,1873.35,1873.4,1873.35,1873.35,6,77.65555510443033
1685638492,1873.35,1873.4,1873.35,1873.35,4,77.67267717017734
1685638494,1873.4,1873.4,1873.35,1873.35,2,77.70692130167131
1685638495,1873.35,1873.4,1873.35,1873.4,2,77.72404336741832
1685638501,1873.4,1873.4,1873.35,1873.35,2,77.82677576190028
1685638502,1873.35,1873.4,1873.35,1873.4,2,77.84389782764727
1685638503,1873.35,1873.4,1873.35,1873.4,5,77.86101989339426
1685638504,1874.0,1874.05,1873.35,1873.4,6630,77.87814195914126
1685638506,1874.7,1874.75,1874.05,1874.05,27834,77.91238609063524
1685638508,1874.95,1875.0,1874.75,1874.75,48997,77.94663022212922
1685638510,1875.05,1875.1,1874.95,1875.0,17977,77.98087435362322
1685638511,1875.55,1875.6,1875.1,1875.1,34,77.9979964193702
1685638512,1876.15,1876.2,1875.6,1875.6,36600,78.0151184851172
1685638514,1876.2,1876.25,1875.85,1876.15,12715,78.04936261661119
1685638515,1876.05,1876.25,1876.0,1876.2,7155,78.06648468235818
1685638516,1876.4,1876.45,1876.0,1876.05,6,78.08360674810518
1685638517,1876.4,1876.45,1876.4,1876.45,18,78.10072881385217
1685638518,1876.4,1876.45,1876.4,1876.4,4,78.11785087959916
1685638519,1876.4,1876.45,1876.4,1876.4,4,78.13497294534615
1685638520,1876.4,1876.4,1876.4,1876.4,514,78.15209501109314
1685638521,1876.4,1876.45,1876.4,1876.4,4,78.16921707684014
1685638525,1876.35,1876.45,1876.3,1876.4,6395,78.23770533982812
1685638527,1876.2,1876.3,1876.1,1876.3,15916,78.2719494713221
1685638528,1876.25,1876.25,1876.2,1876.2,4,78.2890715370691
1685638529,1876.0,1876.05,1876.0,1876.05,6,78.3061936028161
1685638530,1876.05,1876.05,1876.0,1876.0,2,78.32331566856308
1685638533,1876.05,1876.05,1876.0,1876.05,484,78.37468186580406
1685638534,1875.45,1876.05,1875.4,1876.0,228,78.39180393155105
1685638535,1875.45,1875.45,1875.4,1875.4,12,78.40892599729804
1685638536,1875.45,1875.45,1875.45,1875.45,10000,78.42604806304504
1685638537,1875.1,1875.15,1875.1,1875.15,6,78.44317012879205
1685638543,1874.7,1875.15,1874.65,1875.1,115,78.545902523274
1685638545,1874.8,1874.85,1874.65,1874.7,4,78.58014665476799
1685638547,1874.8,1874.85,1874.8,1874.85,1001,78.61439078626196
1685638548,1874.8,1874.8,1874.8,1874.8,6,78.63151285200897
1685638555,1874.8,1874.8,1874.8,1874.8,2254,78.75136731223792
1685638562,1874.85,1874.85,1874.8,1874.8,2,78.87122177246687
1685638563,1874.8,1874.85,1874.8,1874.8,4,78.88834383821387
1685638564,1875.45,1875.5,1874.85,1874.85,32359,78.90546590396087
1685638565,1875.95,1876.0,1875.5,1875.55,131,78.92258796970785
1685638567,1875.95,1875.95,1875.95,1875.95,2750,78.95683210120184
1685638568,1875.95,1876.0,1875.95,1876.0,11319,78.97395416694883
1685638572,1876.6,1876.65,1876.0,1876.0,43422,79.04244242993681
1685638574,1877.15,1877.2,1876.65,1876.65,10153,79.07668656143079
1685638576,1877.5,1877.9,1877.15,1877.2,33666,79.1109306929248
1685638577,1877.8,1877.85,1877.45,1877.45,39,79.12805275867177
1685638578,1877.85,1877.85,1877.8,1877.8,6,79.14517482441877
1685638579,1877.8,1877.85,1877.8,1877.85,2,79.16229689016576
1685638580,1877.55,1877.85,1877.5,1877.8,5025,79.17941895591275
1685638581,1878.25,1878.3,1877.5,1877.5,7540,79.19654102165975
1685638582,1879.8,1879.8,1878.3,1878.3,419368,79.21366308740674
1685638583,1882.0,1882.1,1879.85,1879.85,202349,79.23078515315373
1685638584,1882.15,1882.8,1882.0,1882.0,31818,79.24790721890074
1685638585,1881.3,1882.2,1881.25,1882.15,7366,79.26502928464772
1685638586,1880.8,1881.3,1880.75,1881.25,594,79.28215135039471
1685638587,1880.45,1880.8,1880.4,1880.75,346,79.29927341614172
1685638588,1880.1,1880.45,1880.05,1880.4,1869,79.3163954818887
1685638589,1879.75,1880.1,1879.75,1880.05,1841,79.3335175476357
1685638590,1879.8,1879.8,1879.75,1879.75,2,79.3506396133827
1685638591,1879.75,1879.8,1879.7,1879.75,14,79.36776167912969
1685638592,1879.8,1879.8,1878.85,1879.7,30541,79.38488374487667
